"age_cat","pregame_skill","skill_grade","alignment","mining_output","rare_gems","common_gems","easy_attempts","hard_attempts","epic_attempts","trivia_score","time_combat","time_overworld","time_space","time_played","combat_rating","play_style","device_os","device_age","spender","money_spent","demo_x1","demo_x2","demo_x3","demo_x4","demo_x5"
"30-39",116.516981566549,"B",0.920798265499494,2.81806263982487,5,78,4,16,6,12,0.37,98.18,7.42,167,693.855839063586,"Fire","Apple",0,1,13.26,0.496282133506611,0.399830727139488,0.630242706074225,3.09120778765363,2.49660809956315
"50-59",114.847383288236,"C",0.67738804915177,2.18628173396973,1,79,5,1,18,15,2.96,24.64,38.26,72.67,1958.02109496998,"Water","Microsoft",5,0,0,0.755299554206431,0.654503251658753,-0.40153100120741,-0.481541987640756,2.33703740105653
"40-49",119.167458588108,"B",0.874494557878681,9.04478123030148,2,76,4,3,11,7,1.89,83.3,62.33,182.23,2284.9485994037,"Ghost","Microsoft",0,1,3.39,0.557895158417523,0.710693039465696,1.29344175179021,1.23653569875063,2.07827451004989
"13-19",118.67388621674,"B",0.281482894670063,5.51729451704283,5,64,1,16,11,14,14.18,118.55,18.72,180.23,2468.55278434823,"Grass","Android",0,0,0,0.891229388536885,0.633462178753689,-0.215146428346972,-1.26234401434084,2.64823898502814
"70+",87.1223079459631,"D",0.574982830813673,3.94289981048374,4,59,13,41,18,14,8.16,55.67,50.06,190.66,2350.43899853631,"Psychic","Microsoft",1,1,5.36,0.0386849180795252,0.367532551987097,4.22481330664452,1.59705516233272,4.06314239818192
"30-39",123.962869431833,"B",0.782047200353201,8.80936358820238,2,55,0,5,6,11,9.88,45.07,14.07,98.37,2442.34950785379,"Fire","Android",5,0,0,0.970151271903887,0.323990098200738,1.43671572557762,0.894175559564909,2.76490433459823
"40-49",102.278124593906,"C",0.500318221540744,6.66818353170028,6,76,2,6,5,14,4.09,29.32,12.87,56.4,1721.0664988086,"Fire","Android",3,0,0,0.914329149527475,0.576792487641796,2.16024741620526,0.0185200673324434,3.20501870052698
"50-59",89.2276413643006,"D",0.698979443351544,4.66642405896241,3,87,2,33,10,13,7.35,163.6,16.98,312.07,2300.20216457967,"Fire","Apple",1,1,2.09,0.0841158041730523,0.0259624738246202,-1.10305937648134,0.9823453074684,2.36857318516305
"20-29",99.200589199564,"D",0.152037434740246,8.70293272348869,3,66,0,61,7,9,11.93,105.69,16.95,212.35,2319.28186251286,"Grass","Apple",5,1,3.58,0.144086827058345,0.159491441212595,0.861587417498377,0.451992517030576,3.47292388184912
"50-59",115.847321294265,"B",0.386626572427714,2.67085133961323,3,61,0,189,6,14,1.73,145.65,16.69,282.46,1053.98618242937,"Fire","Apple",1,1,5.94,0.24701263057068,0.840172837255523,2.37092123421376,2.24225815908953,1.69238608956872
"40-49",75.2114752462635,"E",0.977434490211069,4.08927775632063,4,77,1,7,5,12,17.84,93.54,15.75,204.64,2884.00135688929,"Fire","Microsoft",0,1,7.11,0.399382648989558,0.70608004136011,0.0284937095510239,0.533376013421856,4.35853174810263
"20-29",102.517645650341,"C",0.766217136789135,4.50583758510537,5,65,7,46,3,13,2.5,130.48,18.23,243.61,1475.49169648962,"Grass","Apple",1,1,11.29,0.342028565239161,0.598796631209552,2.18660986059862,1.32593894042296,3.12387036484022
"40-49",92.9160637792161,"D",0.504516856060615,4.15160903465353,5,77,4,27,0,9,7.07,150.01,26,264.14,2417.3107951556,"Fire","Android",1,0,0,0.40232230280526,0.041613403474912,-2.44684072609845,-1.17685180449635,0.489576446097955
"30-39",96.9827032115562,"D",0.879655604105056,5.56283135382924,6,76,1,8,0,14,0.56,31.61,16.5,66.09,1126.88376973227,"Fire","Android",1,0,0,0.128159025218338,0.994951636530459,-0.614937518249513,-1.53404585304343,3.00801851749018
"40-49",100.457205798528,"C",0.583820727272494,4.04019181316857,3,66,2,54,11,11,22.32,30.57,19.85,76.74,3053.62669849677,"Fire","Apple",0,0,0,0.271759455092251,0.303419215371832,1.09822663657666,0.624884895091587,0.63677142919288
"40-49",116.567426102695,"B",0.685780850605817,6.31742562152924,6,72,1,9,5,16,12.1,68.05,18.3,115.78,2120.1700374418,"Fire","Apple",0,1,2.1,0.712823312729597,0.61355292587541,-0.121073115800345,0.490802407143332,3.92457910010121
"70+",100.812448424625,"C",0.960568502139549,3.92591755751348,4,70,7,67,2,12,2.17,16.5,17.35,41.1,1255.95236676467,"Grass","Apple",0,0,0,0.740794111043215,0.318492513382807,0.200593324488811,0.662388996228905,1.43217369200027
"70+",75.2078488421051,"E",0.955075115382296,8.36565722009749,3,71,16,38,4,14,0.48,18.03,23.26,62.33,1146.87605338124,"Water","Apple",0,0,0,0.888235470280051,0.673242720076814,-0.874731092137618,-1.37625719158979,0.805236849671929
"20-29",78.3623940322002,"E",0.753890432905269,6.64732029033727,1,69,4,16,21,10,0.89,62.9,27.84,121.49,61.5065295261783,"Grass","Android",0,1,1.75,0.00386967067606747,0.795932341134176,1.68915150446325,-0.448722344479516,1.89202943321185
"70+",106.800622424857,"C",0.976501883900424,9.54881646823259,6,64,0,16,4,9,3.5,13.44,9.62,33.32,1104.8705359923,"Fire","Microsoft",0,0,0,0.280234479811043,0.741135663352907,-0.171760723976541,-1.22383835280523,-1.62858324939236
"30-39",130.42132143237,"A",0.823923846661702,9.28205580228111,6,55,3,43,9,13,7.46,60.09,15.88,162.95,2998.23604186,"Water","Android",0,1,24.26,0.578009740216658,0.776811244897544,0.380443095799914,-0.212312290340755,5.17397279804289
"30-39",89.8058420975931,"D",0.996479390179317,2.75596246242987,7,60,2,9,12,14,2.93,42.02,50.26,122.26,1171.92708253598,"Psychic","Apple",0,1,12.45,0.881467041093856,0.826807974139228,0.679447537917601,-1.60159486500325,2.17067524345042
"40-49",80.3561830802279,"E",0.954167498620683,4.35326222822377,4,99,1,42,2,16,0.31,71.81,14.2,104.68,816.835593468869,"Fire","Microsoft",1,0,0,0.578193090390414,0.252830605488271,1.10671738014287,-0.431949936508602,3.2052192812785
"40-49",89.1960854179393,"D",0.804643782911947,11.4884660942458,6,76,1,6,12,14,6.29,58.98,17.05,131.37,1352.38130865884,"Fire","Apple",0,1,6.61,0.690478705335408,0.0561539833433926,1.92275546930579,-0.0931900069047567,1.7816852413215
"30-39",78.883606575836,"E",0.564037570819114,6.32911976667175,5,65,0,1,16,6,9.78,27.18,46.5,129.21,1977.47396592036,"Psychic","Other",4,0,0,0.716609818628058,0.494205010822043,0.567225634632097,1.2252646570102,2.09065250226804
"30-39",88.7487986805519,"D",0.551671531142769,1.88337397144492,5,79,1,94,18,15,17.39,82.57,17.46,222.62,3298.95242386358,"Fire","Android",0,0,0,0.393321109702811,0.00486267427913845,-2.00193787417117,0.783746818234518,1.73482269084441
"50-59",104.935725556863,"C",0.845556859273149,3.80777099245831,7,64,2,8,2,13,2.57,56.35,9.87,113.93,1645.41232752892,"Fire","Android",0,0,0,0.902201944030821,0.766984036657959,-1.10865780433054,-1.18666516333425,3.52552759203969
"60-69",127.659520389733,"B",0.734990657067609,0.373672987906428,5,68,0,69,5,11,27.68,52.44,19.69,198.29,4459.07497827551,"Grass","Android",1,0,0,0.342369792517275,0.476736021460965,-0.404470970091123,-0.132948999433025,1.16922855961602
"40-49",90.3796106602189,"D",0.744817526611927,10.5077409560558,1,78,1,33,6,17,3.91,117.94,17.31,243.69,1164.32738308152,"Fire","Microsoft",3,1,9.45,0.863724403548986,0.843583009438589,0.96160752173607,-1.53189277356221,4.22950545628252
"20-29",71.8811625994048,"E",0.740784694720511,4.6514953039212,5,67,1,36,7,12,13.8,60.75,16.27,150.64,2423.65474249248,"Fire","Apple",1,1,2.65,0.960490555036813,0.974435203243047,0.789324031590486,0.00241072099110629,0.536667658851276
"20-29",102.491849844444,"C",0.777252312500917,11.3584608153637,3,77,0,102,3,9,0.09,38.54,14.26,94.85,1657.9685412679,"Fire","Android",6,0,0,0.249684547074139,0.839857015525922,0.511157463743453,-0.614051474094641,0.689688972008529
"30-39",93.9809595734578,"D",0.592284326733425,10.1688974595398,6,81,8,25,4,12,0.84,33.55,27.4,90.27,543.463046734916,"Water","Apple",1,1,5.99,0.642677410505712,0.960004798602313,0.481305333412136,1.55759676329078,2.56630576406142
"60-69",89.8476043968779,"D",0.715620999017274,4.39290540487857,6,68,1,54,10,9,5.26,39.77,27.04,81.56,1320.34964532809,"Water","Android",0,1,3.25,0.0716904539149255,0.192843063734472,1.20930907105971,0.892885009329347,2.8045313569957
"30-39",85.9070224800015,"D",0.567262313548275,5.03063102911258,3,83,1,45,1,9,5.39,26.25,12.54,44.55,1480.40582286993,"Fire","Apple",0,1,10.88,0.702980905072764,0.622777470387518,1.94961920816154,1.84489100534432,3.25638978672933
"13-19",119.573259521559,"B",0.744958227122125,8.47545477594317,6,81,3,47,14,9,3.94,18.21,16.07,39.13,1079.07399683492,"Fire","Other",3,0,0,0.761608439031988,0.252220625290647,1.60033293563406,1.34374251956238,-0.445303393538963
"30-39",110.893143551696,"C",0.213000925752454,3.82850267942068,5,56,1,39,5,15,13.25,53.75,22.04,173.29,3110.28508711343,"Water","Apple",0,1,0.91,0.631425447063521,0.595292727695778,0.81745788284873,1.75243701396461,3.21814580105285
"40-49",97.1213865649403,"D",0.118557989712117,13.2741924314813,5,86,2,48,5,15,2.72,35.9,62.79,141.49,1151.19761672977,"Ghost","Android",1,0,0,0.956187784438953,0.996654524933547,-1.89190840542718,-1.71558650398372,2.34871712991434
"50-59",105.035627082663,"C",0.900879729805949,3.92839697692636,7,63,2,150,12,11,3.36,32.46,5.66,50.63,1272.1078897202,"Fire","Apple",0,1,5.44,0.690270723775029,0.540238129906356,0.222910397353586,1.31986426016075,3.15204953328526
"60-69",113.19429962975,"C",0.731059923842325,8.05700704551729,3,69,7,23,15,10,1.9,18.41,30.83,67.51,1320.66316314085,"Water","Android",3,0,0,0.196148413000628,0.605270343832672,-1.77862785403037,0.050354090598032,0.986386753260487
"30-39",103.640711531687,"C",0.771209646154745,10.5724742800128,4,78,0,9,12,12,12.81,91.71,27.49,212.67,1958.44447856975,"Fire","Apple",0,1,8.37,0.679752389201894,0.756336052902043,2.22028706669528,1.03073879824901,3.28008092327907
"50-59",113.9180100717,"C",0.352579003498685,2.96860152445579,8,66,1,0,17,12,14.1,45.54,15.93,120.6,2796.10432921813,"Fire","Android",1,0,0,0.542977771954611,0.0569675683509558,-1.53789003348133,-0.891505356967569,1.66225355562214
"20-29",79.4168556923237,"E",0.904668639133574,3.07990981719599,3,73,0,112,8,11,3.19,41.65,21.41,126.64,610.027095319139,"Water","Microsoft",0,0,0,0.0237040286883712,0.127607939764857,0.828523017721128,-2.77920606029324,1.10511887710467
"50-59",119.325774504292,"B",0.971060657482302,8.35478004708118,2,76,3,20,8,11,0.4,60.05,11,74.68,1858.00362448615,"Fire","Apple",0,1,2.11,0.0739091760478914,0.896076455246657,1.38734052602383,1.52601388592117,2.04359692659487
"60-69",117.811149387557,"B",0.64053759393349,3.71249802910643,4,67,3,53,8,14,26.27,83.1,44.58,191.15,3968.54230173586,"Psychic","Apple",0,1,0.64,0.0136057152412832,0.352172326529399,-0.0645157280166384,0.77736739359853,2.14938298897867
"30-39",102.84356510046,"C",0.423126739003507,3.82043518006631,4,84,0,13,6,13,0.49,77.67,18.63,123.99,535.143571572891,"Grass","Android",3,0,0,0.398187137907371,0.354155978886411,1.08294185656794,0.132525096350364,1.67368593814246
"60-69",100.899740687819,"C",0.923955470297662,3.60743344829304,6,66,5,16,7,10,3.49,102.69,14.04,213.15,522.598334673147,"Fire","Android",0,0,0,0.819385415641591,0.273502384312451,-0.334670983543662,-1.09856686682998,2.33337966179685
"50-59",92.1672041630861,"D",0.809989749964689,6.39438747942905,2,72,2,30,4,11,13.69,59.61,21.15,168.07,2340.46950157995,"Water","Apple",0,1,40.84,0.873471814673394,0.984649293124676,0.555634885880438,2.28629698909259,1.74232211057016
"30-39",89.4252696299913,"D",0.240169075582757,3.6663149606856,2,69,1,4,14,15,2.78,24.42,30.26,69.32,1348.16135589839,"Water","Apple",0,0,0,0.054067648248747,0.82053509936668,0.261675461606964,-0.567742836115007,1.21091027362952
"60-69",117.155902012281,"B",0.807668122859953,6.44695528201232,3,57,8,75,4,12,23.7,164.83,33.44,297.08,3452.70705450762,"Water","Microsoft",0,1,5.75,0.360880899010226,0.959291801787913,3.39143485577144,1.19290682364578,2.39176150527075
"30-39",96.2879850753919,"D",0.925742668643065,8.58481229026517,2,75,2,48,14,8,27.42,36.04,16.01,156.37,4081.30742171507,"Grass","Apple",0,1,9.69,0.592600737232715,0.788351789815351,1.18503546499197,0.0195445463414857,2.93767906138076
"20-29",112.127360998154,"C",0.586398390189156,3.45799515203531,1,58,2,9,21,9,3.2,84.22,21.76,179.06,1951.21914203973,"Grass","Android",0,1,16.98,0.697337534744292,0.0391550133936107,0.271841012088688,0.635131626557408,3.18859136835075
"13-19",114.89163358817,"C",0.423895121163793,5.85973731562266,5,66,1,18,13,10,9.88,124.68,24,160.49,3074.79795500033,"Grass","Apple",1,1,0.56,0.198803395032883,0.348940636729822,1.39935122925663,0.24793162809709,3.19841523277839
"70+",112.527348874481,"C",0.543091692754888,8.52202013398235,2,69,0,75,13,12,0.51,75.6,17.95,161.09,962.523548904599,"Grass","Apple",0,0,0,0.0172105587553233,0.351763614453375,-0.360837207020363,-0.246631776582701,1.43229516027897
"30-39",73.127927499713,"E",0.851044917011,3.37514859072104,3,73,3,97,10,16,34.46,13.07,21.25,96.39,3999.51760616002,"Grass","Android",2,0,0,0.417414146708325,0.0715961749665439,0.702069291343298,-0.389936260949612,0.745235036653251
"13-19",103.113669547734,"C",0.601336116494837,1.18936152920073,3,66,2,44,9,13,17.94,33.44,60.87,179.48,1941.82396758161,"Ghost","Android",0,0,0,0.468363903462887,0.748590077506378,-0.242152578036675,-0.941463797610506,0.951524072423456
"40-49",91.9060442240458,"D",0.488570214627931,5.65757638276662,7,62,3,29,3,12,4.6,38.55,54.52,137.08,901.867185968041,"Psychic","Apple",0,1,5.66,0.453903859015554,0.790657810634002,-0.0802703330848971,2.02591722874519,2.6706096834436
"13-19",115.766064951501,"B",0.240139947529912,15.3712079578591,8,64,3,58,11,8,1.34,84.46,19.96,185.54,1548.10809930934,"Fire","Apple",0,1,2.31,0.881821386981755,0.247145387344062,0.861072297581705,-0.316409348199897,0.13682080004799
"70+",92.4175944085752,"D",0.804259509121508,7.8689197988224,6,74,4,85,11,12,1.28,37.38,19.96,81.91,935.440978156697,"Grass","Apple",1,0,0,0.807881676591933,0.244899488985538,0.476554793868774,0.186412503233736,2.48335635505653
"20-29",121.698398636347,"B",0.926958688620397,2.96439284602325,3,70,0,14,12,13,0.18,70.54,12.61,150.26,2765.71078188853,"Fire","Apple",0,1,32.17,0.11352733662352,0.138811455573887,2.7862461756294,1.97810441518511,1.64040782132812
"20-29",105.811954549034,"C",0.212034710948217,3.31078087906645,6,58,9,32,15,11,6.44,77.51,14.39,109.1,2351.29644919097,"Fire","Android",3,0,0,0.334192030364648,0.00491432729177177,-0.424513923991782,-2.23759668975007,-0.203686015900563
"60-69",83.068639799541,"E",0.0440357308108756,4.53508788536517,5,55,0,36,7,10,4.11,106.23,26.18,256.44,1221.65991050387,"Water","Apple",2,1,0.22,0.928694548783824,0.294764638412744,0.332891093760421,-0.0775517916719315,3.09892507796599
"60-69",89.1885704003417,"D",0.933350212704259,5.96180176733349,5,75,12,14,7,13,7.22,91.73,17.31,204.79,1051.92335613445,"Fire","Apple",0,1,20.91,0.445666654035449,0.0774199303705245,1.37991778848058,0.637948772971773,2.48141801864132
"50-59",82.6062367683608,"E",0.983800895633983,4.4122148052682,3,75,2,69,6,8,17.59,38.32,26.66,137.95,3067.79399919185,"Grass","Android",0,0,0,0.555906316032633,0.862618573242798,0.881308171533184,0.519702139099543,1.58841470618697
"13-19",99.8662064281902,"D",0.910420387933619,16.9698831712758,4,63,2,35,18,9,21.52,37.79,23.19,96.28,2899.27225725933,"Fire","Apple",0,1,13.08,0.134855455486104,0.348974665626884,-1.22982557815469,0.14502703182425,1.85759491026317
"50-59",121.614427986902,"B",0.388611772639424,8.62451537917971,3,64,10,67,3,11,16.73,44.23,67.81,245.73,3351.1321474373,"Ghost","Apple",0,1,19.68,0.797917863819748,0.395807546796277,1.38523527981056,1.77791468204645,2.53372231069433
"20-29",90.885559785515,"D",0.908070744904813,5.65232886459556,2,63,1,56,17,10,6.95,28.62,18.44,55.94,1506.85971247143,"Fire","Android",1,0,0,0.929247149033472,0.00587006192654371,-1.09255571305485,-0.102147663074574,0.828236809920541
"50-59",117.913852048839,"B",0.595891852475308,3.7412589060715,4,67,2,6,9,15,3.53,95.43,14.36,185.46,2541.97481983448,"Fire","Android",0,1,11.23,0.317342451307923,0.893384040566161,4.01170161248051,-0.244975217951251,2.11446416730576
"70+",97.5593179548431,"D",0.517846659460276,3.65745933021097,5,75,0,12,25,15,9.8,25.05,17.65,63.86,1893.2562324138,"Fire","Android",0,1,1.3,0.395483614644036,0.369573932606727,0.395598349220628,3.72824139311757,2.27790333426991
"13-19",109.968593047194,"C",0.865750891100482,6.7824394667207,3,76,16,79,3,8,0.12,79.49,17.33,129.57,1139.05406899657,"Fire","Apple",0,1,4.04,0.486981294350699,0.532708027400076,1.71154443223957,2.64462867987016,3.01123385071519
"20-29",121.985707864734,"B",0.981659844476809,7.62958830859063,4,68,10,28,4,9,3.05,18.3,24.79,63.36,935.165805767721,"Water","Apple",1,0,0,0.807490009116009,0.708346428116783,-0.201930611164487,1.32361414636196,2.70549652327525
"50-59",73.9489461260918,"E",0.833476986077994,2.95713312431098,1,72,0,77,14,12,0.4,101.6,29.49,250.45,185.337066083969,"Fire","Apple",1,1,6.88,0.75492784823291,0.821114455582574,1.28668558921943,-0.642554463942689,2.15574659298404
"60-69",84.9068971215204,"E",0.428168775044963,5.36416729428004,5,58,3,33,5,14,5.69,104.24,21.67,252.85,825.24437066194,"Fire","Android",1,0,0,0.519864396192133,0.543960198760033,0.427018644284392,-1.66833126307854,1.52748962582178
"40-49",122.52544455384,"B",0.384436102676391,1.79118635131203,2,82,0,36,9,14,7.75,38.97,71.98,148.67,2827.90899592007,"Ghost","Android",0,0,0,0.377355229808018,0.633258343674242,-0.298692624681853,-0.117099118276717,4.98212051912054
"30-39",93.9931789930349,"D",0.416639555805729,6.92893622840888,4,78,5,18,6,12,13.44,93.53,46.95,191.15,1849.74202648401,"Psychic","Apple",2,1,3.48,0.162941348506138,0.414878208888695,1.82526852986733,1.48795796132472,3.81927605585154
"20-29",99.826169985203,"D",0.9920408465652,8.74647933581418,6,63,2,7,13,13,4.02,48.88,24.86,144.58,582.644385681838,"Water","Android",7,0,0,0.107640436151996,0.963160012848675,-1.37511174746302,0.275722594287599,0.471604823260689
"50-59",110.312917344904,"C",0.843898724800745,4.73185479398043,1,82,3,68,11,9,7.38,29.24,14.6,57.51,1596.81531328934,"Fire","Apple",0,1,10.57,0.33100763335824,0.281904784962535,1.5150074497686,1.2902487991809,1.72527234696621
"20-29",107.68857895054,"C",0.721668130940997,5.07157635066302,2,79,0,1,9,16,3.38,154.58,11.62,314.68,1594.76060179741,"Fire","Apple",0,1,11.75,0.811598754487932,0.342444567941129,1.40512778998103,-1.24022640882131,4.87026489578794
"40-49",131.140112523777,"A",0.791305785847284,2.11275773907215,2,71,1,43,15,11,2.61,86.1,13.72,141.58,1476.04180561512,"Grass","Android",1,0,0,0.727020944934338,0.875898124184459,1.13079716573796,0.303689687414761,2.64759723197367
"50-59",97.1597251776723,"D",0.688247604868831,5.49803530282303,4,79,2,34,18,12,1.68,34.97,61.63,116.38,1321.84312250244,"Ghost","Apple",1,1,1.11,0.646571600809693,0.454673640662804,1.2777304139947,2.39967351973059,2.94742845999378
"60-69",101.904045470957,"C",0.304957286222376,3.69063963956435,3,65,5,46,1,17,13.37,16.83,40.68,111.03,2173.63490947301,"Psychic","Apple",0,1,3.24,0.498097599251196,0.195273454999551,0.170252714979424,3.52229630162017,1.85435189768284
"40-49",83.459922953628,"E",0.775030669048412,7.06444269668191,3,65,0,23,8,15,5.01,42.47,25.75,115.13,1021.48053118384,"Water","Microsoft",2,1,23.12,0.743982530431822,0.350893475115299,1.16634689055803,1.36054688514605,0.350792491554685
"13-19",105.575451228193,"C",0.354248303166309,10.6951280613162,5,74,6,31,0,11,0.07,25.47,19.65,77.12,653.447909979781,"Grass","Apple",0,0,0,0.553258072119206,0.674476835643873,0.704582731371228,0.578565069308987,2.54225633992276
